Vegetable Creek Multi Purpose Service Emmaville,Public,13-33 Glen Innes Road,"Emmaville, NSW 2371","
02 6734 7900
",http://www.umhcs.vic.gov.au,< 50,,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Victoria Parade Surgery Centre,Private,"Level 1, 100 Victoria Parade","East Melboune, Vic 3002","
03 9650 4000
",http://www.curagroup.com.au/victoria-parade-surgery-centre,< 50,Member of Cura Day Hospitals Group,[]
Victorian Institute of Forensic Mental Health,Public,Yarra Bend Road,"Fairfield, Vic 3078","
03 8684 0000
",http://www.curagroup.com.au/victoria-parade-surgery-centre,100–199,Member of Cura Day Hospitals Group,['Psychiatric unit']
Victorian Institute of Forensic Mental Health Prison Health Service,Public,317 Spencer Street,"Melbourne, Vic 3001","
03 8684 0000
",http://www.curagroup.com.au/victoria-parade-surgery-centre,< 50,Member of Cura Day Hospitals Group,['Psychiatric unit']
Vision Day Surgery Camberwell,Private,27 Denmark Hill Road,"Camberwell, Vic 3123","
03 9882 1347
",http://www.visioneyeinstitute.com.au,not available,Member of Vision Eye Institute,[]
Vision Day Surgery Chatswood,Private,"Level 3, 270 Victoria Avenue","Chatswood, NSW 2086","
02 9424 9999
",http://www.visioneyeinstitute.com.au,not available,Member of Vision Eye Institute,[]
Vision Day Surgery Eastern,Private,852 Whitehorse Road,"Box Hill, Vic 3128","
03 9880 4333
",http://www.visioneyeinstitute.com.au,not available,Member of Vision Eye Institute,[]
Vision Day Surgery Footscray,Private,89 Paisley Street,"Footscray, Vic 3011","
03 9689 9233
",http://www.visioneyeinstitute.com.au,not available,Member of Vision Eye Institute,[]
Vision Day Surgery Hurstville,Private,8-10 Woniora Road,"Hurstville, NSW 2220","
02 9585 2585
",http://www.visioneyeinstitute.com.au,not available,Member of Vision Eye Institute,[]
Vision Day Surgery Rivercity,Private,401 Milton Road,"Auchenflower, Qld 4066","
07 3736 3000
",http://www.visioneyeinstitute.com.au,not available,Member of Vision Eye Institute,[]
Vision Eye Institute,Private,600 St Kilda Road,"Melbourne, Vic 3004","
03 9521 2175
",http://www.visioneyeinstitute.com.au,not available,Member of Vision Eye Institute,[]
Wagga Endoscopy Centre,Private,50 Best Street,"Wagga Wagga, NSW 2650","
02 6921 2711
",http://www.curagroup.com.au/wagga-endoscopy-centre,< 50,Member of Cura Day Hospitals Group,[]
Wagga Wagga Rural Referral Hospital,Public,260-280 Edward Street,"Wagga Wagga, NSW 2650","
02 5943 1000
",http://www.curagroup.com.au/wagga-endoscopy-centre,200–500,Member of Cura Day Hospitals Group,"['Alcohol and drug unit', 'Clinical genetics unit', 'Coronary care unit', 'Domiciliary care unit', 'Emergency department', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Neonatal intensive care unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Wagin Hospital,Public,Warwick Street,"Wagin, WA 6315","
08 9861 3444
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=179,< 50,Member of Cura Day Hospitals Group,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Nursing home care unit']"
Waikerie Health Service,Public,1 Lawrie Terrace,"Waikerie, SA 5330","
08 8541 0555
",http://www.sahealth.sa.gov.au/waikeriehealthservice,< 50,Member of Cura Day Hospitals Group,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit', 'Obstetric services']"
Waikiki Private Hospital,Private,221 Willmott Drive,"Waikiki, WA 6169","
08 9550 0222
",http://www.waikikiprivatehospital.com,< 50,,[]
Walcha Multi Purpose Service,Public,Middle Street,"Walcha, NSW 2354","
02 6774 2366
",http://www.waikikiprivatehospital.com,< 50,,"['Domiciliary care unit', 'Emergency department', 'Hospice care unit', 'Nursing home care unit']"
Walcott Street Surgical Centre,Private,41 Walcott Street,"Mount Lawley, WA 6050","
08 9227 9004
",http://www.waikikiprivatehospital.com,not available,,[]
Walgett Multipurpose Service,Public,141 Fox Street,"Walgett, NSW 2832","
02 6828 6000
",http://www.waikikiprivatehospital.com,< 50,,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Wangaratta Private Hospital,Private,134-150 Templeton Street,"Wangaratta, Vic 3677","
03 5722 2678
",http://www.wangarattaprivate.com.au,< 50,Member of Ramsay Health Care Australia Pty Ltd,[]
Wantirna Health,Public,251 Mountain Highway,"Wantirna, Vic 3152","
03 9955 1200
",https://www.easternhealth.org.au/locations/wantirna-health,50–99,Member of Ramsay Health Care Australia Pty Ltd,"['Geriatric assessment unit', 'Hospice care unit']"
War Memorial Hospital,Public,125 Birrell Street,"Waverley, NSW 2024","
02 9369 0100
",http://www.wmhw.org.au/,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Rehabilitation unit']"
Waratah Private Hospital,Private,31 Dora Street,"Hurstville, NSW 2220","
02 9598 0000
",http://www.surgeryaustralia.com.au,50–99,,['Intensive care unit']
Warialda Multi Purpose Service,Public,Long Street,"Warialda, NSW 2402","
02 6728 9000
",http://www.surgeryaustralia.com.au,< 50,,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Warners Bay Private Hospital,Private,Fairfax Road,"Warners bay, NSW 2282","
02 4958 4288
",http://www.surgeryaustralia.com.au,50–99,Member of Ramsay Health Care Australia Pty Ltd,['Psychiatric unit']
Warren Hospital,Public,Hospital Avenue,"Manjimup, WA 6258","
08 9777 0300
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=184,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Geriatric assessment unit', 'Obstetric services']"
Warren Multi Purpose Service,Public,Lot 176 Dr Kater Drive,"Warren, NSW 2824","
02 6847 7200
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=184,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Warringal Private Hospital,Private,216 Burgundy Street,"Heidelberg, Vic 3084","
03 9274 1300
",http://www.warringalprivate.com.au/,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Intensive care unit']"
Warwick Hospital,Public,56 Locke Street,"Warwick, Qld 4370","
07 4660 3900
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-warwick-hs.asp,50–99,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Maintenance renal dialysis unit', 'Obstetric services']"
Wauchope Hospital,Public,69 High Street,"Wauchope, NSW 2446","
02 6580 8000
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-warwick-hs.asp,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Hospice care unit', 'Nursing home care unit', 'Rehabilitation unit']"
Waverley Private Hospital,Private,343-357 Blackburn Road,"Mount Waverley, Vic 3149","
03 9881 7700
",http://www.waverleyprivate.com.au/,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Obstetric services', 'Paediatric service']"
Wee Waa Hospital,Public,60 Alma Street,"Wee Waa, NSW 2388","
02 6795 0400
",http://www.waverleyprivate.com.au/,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency department']"
Weipa Hospital,Public,Lot 407 John Evans Drive,"Weipa, Qld 4874","
07 4082 3900
",https://www.health.qld.gov.au/services/torres-cape/capeyork_weipa_hosp,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Emergency services', 'Nursing home care unit']"
Wellington Health Service,Public,30 Thornton Street,"Wellington, NSW 2820","
02 6840 8200
",https://www.health.qld.gov.au/services/torres-cape/capeyork_weipa_hosp,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency department']"
Wentworth Hospital,Public,Silver City Highway,"Wentworth, NSW 2648","
03 5027 7111
",http://www.wentworth.nsw.gov.au/services/healthdir.php,< 50,Member of Ramsay Health Care Australia Pty Ltd,['Nursing home care unit']
Wentworth Psychiatric Services,Public,Derby Street,"Penrith, NSW 2750","
02 4734 2000
",http://www.wentworth.nsw.gov.au/services/healthdir.php,< 50,Member of Ramsay Health Care Australia Pty Ltd,[]
Werribee Mercy Hospital,Public,300 Princes Highway,"Werribee, Vic 3030","
03 8754 3000
",http://www.mercyhealth.com.au/meps/wmh/Pages/Welcome.aspx,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency department', 'Hospice care unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Paediatric service', 'Psychiatric unit']"
Werris Creek Hospital,Public,22-34 North Street,"Werris Creek, NSW 2341","
02 6768 6600
",http://www.mercyhealth.com.au/meps/wmh/Pages/Welcome.aspx,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Wesley Hospital Ashfield,Private,91 Milton Street,"Ashfield, NSW 2131","
1300 924 522
",https://www.wesleymission.org.au/find-a-service/mental-health-and-hospitals/wesley-hospitals/wesley-hospital-ashfield,< 50,Member of Wesley Health Services,['Psychiatric unit']
Wesley Hospital Kogarah,Private,7 Blake Street,"Kogarah, NSW 2217","
1300 924 522
",https://www.wesleymission.org.au/find-a-service/mental-health-and-hospitals/wesley-hospitals/wesley-hospital-kogarah,< 50,Member of Wesley Health Services,['Psychiatric unit']
West Gippsland Healthcare Group [Warragul],Public,41 Landsborough Street,"Warragul, Vic 3820","
03 5623 0611
",http://www.wghg.com.au,50–99,Member of Wesley Health Services,"['Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Maintenance renal dialysis unit', 'Nursing home care unit', 'Obstetric services', 'Oncology unit', 'Paediatric service']"
West Wimmera Health Service [Jeparit],Public,2 Charles Street,"Jeparit, Vic 3423","
03 5391 4222
",http://www.wwhs.net.au/,< 50,Member of Wesley Health Services,"['Emergency services', 'Nursing home care unit']"
West Wimmera Health Service [Kaniva],Public,9 Farmers Street,"Kaniva, Vic 3419","
03 5391 4222
",http://www.wwhs.net.au/,< 50,Member of Wesley Health Services,"['Emergency services', 'Nursing home care unit']"
West Wimmera Health Service [Nhill],Public,45 Nelson Street,"Nhill, Vic 3418","
03 5391 4222
",http://www.wwhs.net.au/,< 50,Member of Wesley Health Services,"['Acute renal dialysis unit', 'Emergency services', 'Nursing home care unit']"
West Wimmera Health Service [Rainbow],Public,2 Swinbourne Avenue,"Rainbow, Vic 3424","
03 5391 4222
",http://www.wwhs.net.au/,< 50,Member of Wesley Health Services,"['Emergency services', 'Nursing home care unit']"
Western District Health Service [Coleraine District Health Service],Public,71 McLeod Street,"Coleraine, Vic 3315","
03 5553 2000
",http://www.wdhs.net/coleraine/getting-here,< 50,Member of Wesley Health Services,['Nursing home care unit']
Western District Health Service [Hamilton],Public,20 Foster Street,"Hamilton, Vic 3300","
03 5551 8222
",http://www.wdhs.net/,50–99,Member of Wesley Health Services,"['Acute renal dialysis unit', 'Emergency department', 'Nursing home care unit']"
Western District Health Service [Penshurst],Public,146 Cobb Street,"Penshurst, Vic 3289","
03 5552 3000
",http://www.wdhs.net/penshurst/getting-here,< 50,Member of Wesley Health Services,['Nursing home care unit']
Western Gastroenterology Services,Private,1/30 Eleanor Street,"Footscray, Vic 3011","
03 9318 3399
",http://www.wdhs.net/penshurst/getting-here,< 50,,[]
Western Hospital,Private,168 Cudmore Terrace,"Henley Beach, SA 5022","
08 8159 1200
",http://www.westernhospital.com.au,50–99,,"['Intensive care unit', 'Oncology unit']"
Western Hospital [Footscray],Public,160 Gordon Street,"Footscray, Vic 3011","
03 8345 6666
",http://www.wh.org.au,200–500,,"['Acute renal dialysis unit', 'Alcohol and drug unit', 'Coronary care unit', 'Diabetes unit', 'Emergency department', 'Geriatric assessment unit', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Major plastic or reconstructive surgery unit', 'Neurosurgical unit', 'Oncology unit', 'Rehabilitation unit', 'Sleep centre']"
Western Private Hospital,Private,1-9 Marion Sreet,"Footscray, Vic 3011","
03 9318 3177
",http://www.westernprivatehospital.com.au,< 50,,['Coronary care unit']
Western Sydney Oncology & Infusion Centre,Private,"Westmead Specialist Centre Level 2, 16-18 Mons Road","Westmead, NSW 2145","
02 8837 9800
",http://www.westernsydneyoncology.com.au,not available,Member of Ramsay Health Care Australia Pty Ltd,[]
Westmead Hospital,Public,166-174 Darcy Road,"Westmead, NSW 2145","
02 8890 5555
",http://www.wslhd.health.nsw.gov.au/Westmead-Hospital,> 500,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'AIDS unit', 'Alcohol and drug unit', 'Bone marrow transplantation unit', 'Cardiac surgery unit', 'Clinical genetics unit', 'Coronary care unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Epilepsy centre', 'Geriatric assessment unit', 'Hospice care unit', 'In vitro fertilisation unit', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Major plastic or reconstructive surgery unit', 'Neonatal intensive care unit', 'Neurosurgical unit', 'Oncology unit', 'Pancreas transplantation unit', 'Psychiatric unit', 'Rehabilitation unit', 'Renal transplantation unit', 'Sleep centre']"
Westmead Private Hospital,Private,Corner of Mons and Darcy Roads,"Westmead, NSW 2145","
02 8837 9000
",http://www.westmeadprivate.com.au/,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Intensive care unit', 'Obstetric services', 'Paediatric service']"
Westmead Rehabilitation Hospital,Private,7 Coleman Street,"Merrylands, NSW 2160","
02 8833 3555
",http://www.pulsehealth.net.au,50–99,Member of Healthe Care,[]
Westminster Day Surgery,Private,476 Wanneroo Road,"Westminster, WA 6061","
08 9349 5555
",http://www.westminsterdaysurgery.com,< 50,,[]
Whyalla Hospital and Health Services,Public,20 Wood Terrace,"Whyalla, SA 5600","
08 8648 8300
",http://www.sahealth.sa.gov.au/whyallahospital,50–99,,"['Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Obstetric services']"
Wilcannia Multi Purpose Service,Public,14 Ross Street,"Wilcannia, NSW 2836","
08 8083 8777
",http://www.sahealth.sa.gov.au/whyallahospital,< 50,,"['Emergency department', 'Hospice care unit', 'Intensive care unit', 'Obstetric services', 'Paediatric service', 'Psychiatric unit']"
Williamstown Hospital,Public,77B Railway Crescent,"Williamstown, Vic 3016","
03 9393 0100
",http://www.westernhealth.org.au/OurSites/WilliamstownHospital/Pages/default.aspx,50–99,,"['Emergency department', 'Geriatric assessment unit', 'Maintenance renal dialysis unit', 'Rehabilitation unit']"
"Wilson Memorial Community Hospital, Murrurundi",Public,59 O'Connell Street,"Murrurundi, NSW 2338","
02 6546 9000
",http://www.westernhealth.org.au/OurSites/WilliamstownHospital/Pages/default.aspx,< 50,,"['Domiciliary care unit', 'Emergency department', 'Hospice care unit', 'Nursing home care unit']"
Wimmera Base Hospital [Horsham],Public,83 Baillie Street,"Horsham, Vic 3400","
03 5381 9111
",http://www.wimmerahealth.com/,50–99,,"['Acute renal dialysis unit', 'Emergency department', 'Nursing home care unit']"
Windsor Private Hospital,Private,20 The Avenue,"Windsor, Vic 3181","
03 9520 9520
",http://www.windsorprivate.com.au,< 50,,[]
Wingham Hospital,Public,32 Bungay Road,"Wingham, NSW 2429","
02 6557 3400
",http://www.windsorprivate.com.au,< 50,,"['Geriatric assessment unit', 'Rehabilitation unit']"
Winton Hospital,Public,Bloomfield Street,"Winton, Qld 4735","
07 4657 2700
",http://www.health.qld.gov.au/services/centralwest/cwest_winton_hosp.asp,< 50,,['Emergency services']
Wollongong Day Surgery,Private,354-358 Crown Street,"Wollongong, NSW 2500","
02 4226 6955
",http://www.wollongongdaysurgery.com.au,not available,,[]
Wollongong Hospital,Public,348 Crown Street,"Wollongong, NSW 2500","
02 4222 5000
",http://www.islhd.health.nsw.gov.au/Wollongong_Hospital/default.asp,200–500,,"['Acute renal dialysis unit', 'Bone marrow transplantation unit', 'Clinical genetics unit', 'Coronary care unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Hospice care unit', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Neonatal intensive care unit', 'Neurosurgical unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Wollongong Private Hospital,Private,360-364 Crown Street,"Wollongong, NSW 2500","
02 4286 1000
",http://www.wollongongprivate.com.au,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Acute spinal cord injury unit', 'Cardiac surgery unit', 'Coronary care unit', 'Diabetes unit', 'Geriatric assessment unit', 'Intensive care unit', 'Major plastic or reconstructive surgery unit', 'Neonatal intensive care unit', 'Neurosurgical unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Rehabilitation unit']"
